hora,min, seg, preço,volume,agressor,classificador
9,3,32,5514,5,Comprador,0
9,3,32,5514,5,Comprador,0
9,3,32,5513,5,Vendedor,0
9,3,32,5513,20,Vendedor,0
9,3,32,5513,5,Vendedor,0
9,3,32,5513,5,Vendedor,0
9,3,32,5513,5,Vendedor,0
9,3,32,5513,5,Vendedor,0
9,3,32,5513,5,Vendedor,0
9,3,32,5513.5,5,Vendedor,0
9,3,32,5513.5,5,Vendedor,0
9,3,32,5513.5,5,Vendedor,0
9,3,32,5513.5,5,Vendedor,0
9,3,32,5513.5,5,Vendedor,0
9,3,32,5513.5,5,Vendedor,0
9,3,32,5513.5,5,Vendedor,0
9,3,32,5513.5,5,Vendedor,0
9,3,32,5514,5,Vendedor,0
9,3,32,5514,5,Vendedor,0
9,3,34,5514,5,Comprador,0
9,3,34,5513.5,5,Vendedor,0
9,3,34,5513.5,5,Vendedor,0
9,3,34,5513.5,50,Vendedor,0
9,3,34,5513.5,5,Vendedor,0
9,3,34,5513.5,5,Vendedor,0
9,3,34,5513.5,5,Vendedor,0
9,3,34,5514,5,Vendedor,0
9,3,34,5514,5,Vendedor,0
9,3,34,5514,5,Vendedor,0
9,3,34,5514,5,Vendedor,0
9,3,34,5514,5,Vendedor,0
9,3,34,5514,5,Vendedor,0
9,3,34,5514,5,Comprador,0
9,3,34,5514,5,Comprador,0
9,3,34,5514,5,Comprador,0
9,3,35,5513.5,5,Comprador,0
9,3,36,5514.5,5,Comprador,0
9,3,37,5513,20,Vendedor,0
9,3,37,5513,5,Vendedor,0
9,3,37,5513,5,Vendedor,0
9,3,37,5513,5,Vendedor,0
9,3,37,5513.5,5,Vendedor,0
9,3,37,5513.5,5,Vendedor,0
9,3,37,5513.5,5,Vendedor,0
9,3,37,5513.5,5,Vendedor,0
9,3,37,5513.5,5,Vendedor,0
9,3,37,5513.5,5,Vendedor,0
9,3,37,5513.5,5,Vendedor,0
9,3,37,5513.5,5,Vendedor,0
9,3,37,5513.5,5,Vendedor,0
9,3,37,5514,5,Vendedor,0
9,3,37,5514,5,Vendedor,0
9,3,37,5514,5,Vendedor,0
9,3,37,5514.5,5,Vendedor,0
9,3,37,5514.5,5,Comprador,0
9,3,38,5513.5,5,Comprador,0
9,3,40,5513,5,Vendedor,0
9,3,40,5513,5,Vendedor,0
9,3,40,5513,5,Vendedor,0
9,3,40,5513,5,Comprador,0
9,3,40,5513,10,Vendedor,0
9,3,40,5513,10,Vendedor,0
9,3,40,5513.5,5,Comprador,0
9,3,40,5513.5,5,Vendedor,0
9,3,40,5513.5,5,Comprador,0
9,3,40,5513.5,5,Comprador,0
9,3,40,5513,5,Comprador,0
9,3,40,5513,5,Vendedor,0
9,3,40,5513,5,Comprador,0
9,3,40,5513,5,Comprador,0
9,3,40,5513,5,Comprador,0
9,3,40,5513,15,Vendedor,0
9,3,40,5513,5,Comprador,0
9,3,40,5513,5,Comprador,0
9,3,40,5513,10,Vendedor,0
9,3,40,5513,5,Vendedor,0
9,3,40,5513,5,Vendedor,0
9,3,40,5513,5,Vendedor,0
9,3,40,5513,5,Vendedor,0
9,3,40,5513,5,Comprador,0
9,3,40,5513,5,Comprador,0
9,3,40,5512.5,10,Comprador,0
9,3,40,5512,5,Vendedor,0
9,3,40,5512,5,Vendedor,0
9,3,40,5512,5,Vendedor,0
9,3,40,5512,5,Vendedor,0
9,3,40,5512,5,Vendedor,0
9,3,40,5512,5,Vendedor,0
9,3,40,5512,5,Vendedor,0
9,3,40,5512.5,5,Vendedor,0
9,3,40,5512.5,5,Vendedor,0
9,3,40,5512.5,5,Vendedor,0
9,3,40,5512.5,5,Vendedor,0
9,3,40,5512.5,5,Vendedor,0
9,3,40,5512.5,5,Vendedor,0
9,3,40,5513,20,Vendedor,0
9,3,40,5513,10,Vendedor,0
9,3,40,5513,5,Vendedor,0
9,3,40,5513,5,Vendedor,0
9,3,40,5513,5,Vendedor,0
9,3,41,5514,5,Comprador,0
9,3,43,5513.5,5,Comprador,0
9,3,43,5513.5,5,Comprador,0
9,3,43,5513,5,Vendedor,0
9,3,43,5513,5,Vendedor,0
9,3,43,5513,5,Vendedor,0
9,3,43,5513,5,Vendedor,0
9,3,43,5513,5,Vendedor,0
9,3,43,5513,5,Vendedor,0
9,3,43,5513,5,Vendedor,0
9,3,43,5513,5,Vendedor,0
9,3,43,5513,20,Vendedor,0
9,3,43,5513.5,5,Vendedor,0
9,3,43,5513.5,5,Vendedor,0
9,3,43,5513.5,5,Vendedor,0
9,3,43,5513.5,5,Vendedor,0
9,3,43,5513.5,5,Vendedor,0
9,3,43,5513.5,5,Vendedor,0
9,3,43,5513.5,5,Vendedor,0
9,3,43,5514,5,Vendedor,0
9,3,48,5512.5,5,Vendedor,0
9,3,48,5512.5,5,Vendedor,0
9,3,49,5513,5,Comprador,0
9,3,49,5513,5,Comprador,0
9,3,49,5513,5,Comprador,0
9,3,50,5513,5,Comprador,0
9,3,51,5513,5,Comprador,0
9,3,52,5513,5,Vendedor,0
9,3,55,5512.5,5,Vendedor,0
9,3,55,5512.5,5,Vendedor,0
9,3,55,5513,5,Comprador,0
9,3,56,5512,5,Vendedor,0
9,3,57,5512.5,5,Comprador,0
9,3,58,5512.5,5,Comprador,0
9,3,59,5512.5,5,Comprador,0
9,3,59,5512.5,5,Comprador,0
9,4,0,5512,5,Comprador,0
9,4,0,5512,5,Vendedor,0
9,4,0,5512,5,Vendedor,0
9,4,2,5512.5,5,Comprador,0
9,4,3,5510.5,5,Vendedor,0
9,4,3,5511,5,Comprador,0
9,4,3,5511,5,Vendedor,0
9,4,3,5511,5,Vendedor,0
9,4,3,5511.5,5,Vendedor,0
9,4,3,5511.5,20,Vendedor,0
9,4,3,5511.5,5,Vendedor,0
9,4,3,5511.5,5,Vendedor,0
9,4,3,5512,5,Vendedor,0
9,4,3,5512,5,Vendedor,0
9,4,4,5511,5,Vendedor,0
9,4,4,5511,5,Comprador,0
9,4,5,5511,5,Vendedor,0
9,4,5,5511,5,Vendedor,0
9,4,5,5511,5,Vendedor,0
9,4,5,5511,5,Vendedor,0
9,4,5,5511.5,5,Comprador,0
9,4,5,5511.5,5,Comprador,0
9,4,5,5511.5,5,Comprador,0
9,4,5,5511.5,5,Comprador,0
9,4,5,5511.5,5,Comprador,0
9,4,6,5511.5,5,Comprador,0
9,4,6,5511.5,5,Vendedor,0
9,4,6,5512,5,Comprador,0
9,4,6,5512,5,Comprador,0
9,4,6,5511.5,5,Comprador,0
9,4,8,5511.5,5,Comprador,0
9,4,8,5511.5,5,Comprador,0
9,4,10,5512,5,Comprador,0
9,4,10,5512,65,Vendedor,0
9,4,10,5512,15,Vendedor,0
9,4,10,5512,5,Comprador,0
9,4,10,5512,5,Comprador,0
9,4,10,5512,5,Comprador,0
9,4,10,5512,5,Comprador,0
9,4,11,5511.5,5,Vendedor,0
9,4,11,5511.5,5,Vendedor,0
9,4,12,5510.5,5,Comprador,0
9,4,12,5510.5,5,Vendedor,0
9,4,12,5510.5,5,Vendedor,0
9,4,12,5510.5,5,Vendedor,0
9,4,12,5511,5,Vendedor,0
9,4,12,5511,10,Vendedor,0
9,4,12,5511,10,Vendedor,0
9,4,12,5511,10,Vendedor,0
9,4,12,5511,15,Vendedor,0
9,4,12,5511,5,Vendedor,0
9,4,12,5511.5,5,Comprador,0
9,4,14,5510.5,5,Comprador,0
9,4,14,5510.5,5,Comprador,0
9,4,14,5510.5,5,Comprador,0
9,4,14,5510.5,5,Comprador,0
9,4,14,5510.5,5,Comprador,0
9,4,14,5510.5,5,Comprador,0
9,4,14,5510.5,5,Comprador,0
9,4,14,5510.5,5,Comprador,0
9,4,18,5511.5,5,Comprador,0
9,4,19,5512,5,Comprador,0
9,4,19,5511.5,5,Comprador,0
9,4,19,5511.5,5,Comprador,0
9,4,20,5512,5,Vendedor,0
9,4,20,5512,5,Vendedor,0
9,4,21,5511.5,5,Comprador,0
9,4,22,5510.5,5,Comprador,0
9,4,22,5510.5,5,Vendedor,0
9,4,22,5510.5,5,Vendedor,0
9,4,23,5511,5,Comprador,0
9,4,27,5511,5,Comprador,0
9,4,28,5510.5,5,Comprador,0
9,4,28,5510.5,5,Comprador,0
9,4,28,5510.5,5,Vendedor,0
9,4,28,5510.5,5,Vendedor,0
9,4,32,5511,5,Comprador,0
9,4,32,5510.5,5,Vendedor,0
9,4,32,5510.5,5,Vendedor,0
9,4,40,5511.5,5,Comprador,0
9,4,42,5511.5,5,Vendedor,0
9,4,43,5511.5,5,Comprador,0
9,4,43,5511.5,5,Comprador,0
9,4,44,5512.5,5,Vendedor,0
9,4,44,5512.5,5,Vendedor,0
9,4,44,5512.5,5,Vendedor,0
9,4,44,5512.5,5,Vendedor,0
9,4,44,5512.5,5,Comprador,0
9,4,44,5512.5,5,Comprador,0
9,4,44,5512,5,Comprador,0
9,4,44,5512,5,Comprador,0
9,4,44,5512,5,Comprador,0
9,4,44,5512,5,Comprador,0
9,4,45,5511.5,5,Vendedor,0
9,4,45,5512,5,Vendedor,0
9,4,45,5512,5,Vendedor,0
9,4,45,5512,15,Vendedor,0
9,4,45,5512,5,Vendedor,0
9,4,47,5511.5,5,Vendedor,0
9,4,49,5512,5,Comprador,0
9,4,52,5511,5,Vendedor,0
9,4,52,5511,5,Vendedor,0
9,4,58,5511,5,Comprador,0
9,4,58,5511,5,Comprador,0
9,4,58,5511,5,Comprador,0
9,4,58,5511,5,Comprador,0
9,4,58,5510.5,5,Vendedor,0
9,4,58,5510.5,5,Vendedor,0
9,5,0,5510.5,5,Vendedor,0
9,5,0,5510.5,5,Vendedor,0
9,5,0,5510.5,5,Vendedor,0
9,5,0,5510.5,5,Vendedor,0
9,5,0,5510.5,5,Vendedor,0
9,5,0,5510.5,5,Vendedor,0
9,5,0,5511,5,Vendedor,0
9,5,0,5511,5,Vendedor,0
9,5,1,5510.5,5,Comprador,0
9,5,1,5510.5,5,Comprador,0
9,5,3,5510.5,5,Comprador,0
9,5,3,5510.5,5,Comprador,0
9,5,5,5511,5,Comprador,0
9,5,7,5511,5,Vendedor,0
9,5,11,5511,5,Comprador,0
9,5,11,5511,5,Vendedor,0
9,5,11,5511,5,Vendedor,0
9,5,12,5511.5,5,Vendedor,0
9,5,12,5511.5,5,Vendedor,0
9,5,12,5511.5,5,Vendedor,0
9,5,12,5511.5,5,Vendedor,0
9,5,12,5512,5,Comprador,0
9,5,12,5512,5,Comprador,0
9,5,12,5512,5,Comprador,0
9,5,12,5512,5,Comprador,0
9,5,12,5512,5,Comprador,0
9,5,12,5511.5,5,Comprador,0
9,5,12,5511.5,5,Comprador,0
9,5,12,5511,5,Comprador,0
9,5,12,5511,5,Comprador,0
9,5,12,5511,5,Comprador,0
9,5,12,5511,5,Comprador,0
9,5,16,5513,5,Comprador,0
9,5,16,5513,5,Comprador,0
9,5,16,5512.5,5,Comprador,0
9,5,18,5512.5,5,Comprador,0
9,5,18,5512.5,5,Vendedor,0
9,5,18,5512.5,5,Vendedor,0
9,5,19,5512,5,Vendedor,0
9,5,21,5511.5,5,Comprador,0
9,5,21,5511.5,5,Vendedor,0
9,5,22,5512.5,5,Comprador,0
9,5,27,5513,5,Comprador,0
9,5,27,5512.5,5,Comprador,0
9,5,28,5513.5,5,Vendedor,0
9,5,28,5513.5,5,Vendedor,0
9,5,28,5513.5,5,Vendedor,0
9,5,28,5514,5,Comprador,0
9,5,28,5513.5,5,Comprador,0
9,5,28,5513,5,Comprador,0
9,5,28,5513,5,Comprador,0
9,5,28,5513,5,Comprador,0
9,5,28,5513,10,Comprador,0
9,5,29,5514,5,Comprador,0
9,5,29,5514,5,Comprador,0
9,5,30,5509,5,Comprador,0
9,5,30,5509,5,Comprador,0
9,5,30,5508.5,5,Vendedor,1
9,5,30,5508.5,5,Vendedor,1
9,5,30,5508.5,5,Vendedor,1
9,5,30,5508.5,5,Vendedor,1
9,5,30,5508.5,5,Vendedor,1
9,5,30,5509.5,5,Comprador,0
9,5,30,5510,5,Comprador,0
9,5,30,5510,5,Comprador,0
9,5,30,5510,5,Comprador,0
9,5,30,5510,5,Comprador,0
9,5,30,5509.5,5,Comprador,0
9,5,30,5509.5,5,Comprador,0
9,5,30,5509.5,5,Comprador,0
9,5,30,5509.5,5,Comprador,0
9,5,30,5509.5,5,Comprador,0
9,5,30,5509,5,Comprador,0
9,5,30,5508.5,5,Comprador,1
9,5,30,5508.5,5,Vendedor,1
9,5,30,5508.5,5,Vendedor,1
9,5,30,5508.5,5,Vendedor,1
9,5,30,5508.5,5,Vendedor,1
9,5,30,5509.5,5,Vendedor,0
9,5,30,5509.5,5,Vendedor,0
9,5,30,5510,5,Vendedor,0
9,5,30,5510.5,5,Comprador,0
9,5,30,5510,5,Vendedor,0
9,5,30,5510,5,Vendedor,0
9,5,30,5510,5,Vendedor,0
9,5,30,5510,5,Vendedor,0
9,5,30,5510.5,5,Comprador,0
9,5,30,5510.5,5,Comprador,0
9,5,30,5510,5,Vendedor,0
9,5,30,5510.5,5,Comprador,0
9,5,30,5510.5,5,Comprador,0
9,5,30,5510.5,5,Comprador,0
9,5,30,5510.5,5,Comprador,0
9,5,30,5510.5,5,Comprador,0
9,5,30,5510.5,5,Comprador,0
9,5,30,5510.5,5,Comprador,0
9,5,30,5510,5,Vendedor,0
9,5,30,5510.5,5,Vendedor,0
9,5,30,5511,5,Comprador,0
9,5,30,5510.5,5,Vendedor,0
9,5,30,5511,5,Comprador,0
9,5,30,5510.5,5,Vendedor,0
9,5,30,5510.5,5,Comprador,0
9,5,30,5510.5,5,Vendedor,0
9,5,30,5509,5,Comprador,0
9,5,30,5509,5,Comprador,0
9,5,30,5509,5,Comprador,0
9,5,30,5509,5,Comprador,0
9,5,30,5509,10,Comprador,0
9,5,30,5509,65,Comprador,0
9,5,30,5508.5,5,Comprador,1
9,5,30,5508.5,5,Vendedor,1
9,5,30,5508.5,5,Vendedor,1
9,5,30,5508.5,5,Vendedor,1
9,5,30,5508.5,5,Vendedor,1
9,5,30,5508.5,5,Vendedor,1
9,5,30,5508.5,5,Vendedor,1
9,5,30,5508.5,5,Vendedor,1
9,5,30,5508.5,5,Vendedor,1
9,5,30,5508.5,5,Vendedor,1
9,5,30,5508.5,5,Vendedor,1
9,5,30,5509,5,Comprador,0
9,5,30,5509,10,Comprador,0
9,5,30,5509,10,Comprador,0
9,5,30,5509,45,Comprador,0
9,5,30,5509,30,Comprador,0
9,5,30,5509,5,Comprador,0
9,5,30,5509,5,Comprador,0
9,5,30,5509,5,Comprador,0
9,5,30,5509,5,Comprador,0
9,5,30,5509,5,Comprador,0
9,5,30,5509,5,Comprador,0
9,5,30,5508.5,5,Vendedor,1
9,5,30,5509,5,Vendedor,0
9,5,30,5509,5,Vendedor,0
9,5,30,5509,10,Vendedor,0
9,5,30,5509,5,Vendedor,0
9,5,30,5509,5,Vendedor,0
9,5,30,5509,5,Vendedor,0
9,5,30,5509,5,Vendedor,0
9,5,30,5509,5,Vendedor,0
9,5,30,5509.5,5,Vendedor,0
9,5,30,5509.5,5,Vendedor,0
9,5,30,5509.5,5,Vendedor,0
9,5,30,5509.5,5,Vendedor,0
9,5,30,5509.5,5,Vendedor,0
9,5,30,5509.5,5,Vendedor,0
9,5,30,5510,5,Vendedor,0
9,5,30,5510,5,Vendedor,0
9,5,30,5510,5,Vendedor,0
9,5,30,5510,5,Vendedor,0
9,5,30,5510,5,Vendedor,0
9,5,30,5510,5,Vendedor,0
9,5,30,5510,5,Vendedor,0
9,5,30,5510,5,Vendedor,0
9,5,30,5510,30,Vendedor,0
9,5,30,5510,5,Vendedor,0
9,5,30,5510.5,5,Vendedor,0
9,5,30,5510.5,5,Vendedor,0
9,5,30,5510.5,5,Vendedor,0
9,5,30,5510.5,5,Vendedor,0
9,5,30,5510.5,5,Vendedor,0
9,5,30,5510.5,5,Vendedor,0
9,5,30,5510.5,5,Vendedor,0
9,5,30,5510.5,5,Vendedor,0
9,5,30,5510.5,5,Vendedor,0
9,5,30,5511,5,Vendedor,0
9,5,30,5511,5,Vendedor,0
9,5,30,5511,5,Vendedor,0
9,5,30,5511,5,Vendedor,0
9,5,30,5511,5,Vendedor,0
9,5,30,5511,5,Vendedor,0
9,5,30,5511,5,Vendedor,0
9,5,30,5511,5,Vendedor,0
9,5,30,5511,80,Vendedor,0
9,5,30,5511.5,5,Vendedor,0
9,5,30,5511.5,5,Vendedor,0
9,5,30,5511.5,5,Vendedor,0
9,5,30,5511.5,5,Vendedor,0
9,5,30,5511.5,5,Vendedor,0
9,5,30,5511.5,5,Vendedor,0
9,5,30,5511.5,5,Vendedor,0
9,5,30,5511.5,5,Vendedor,0
9,5,30,5511.5,5,Vendedor,0
9,5,30,5511.5,5,Vendedor,0
9,5,30,5511.5,5,Vendedor,0
9,5,30,5511.5,5,Vendedor,0
9,5,30,5511.5,5,Vendedor,0
9,5,30,5512,5,Vendedor,0
9,5,30,5512,5,Vendedor,0
9,5,30,5512,5,Vendedor,0
9,5,30,5512,5,Vendedor,0
9,5,30,5512,5,Vendedor,0
9,5,30,5512,5,Vendedor,0
9,5,30,5512,5,Vendedor,0
9,5,30,5512,5,Vendedor,0
9,5,30,5512,5,Vendedor,0
9,5,30,5512.5,5,Vendedor,0
9,5,30,5512.5,5,Vendedor,0
9,5,30,5512.5,5,Vendedor,0
9,5,30,5512.5,5,Vendedor,0
9,5,30,5512.5,5,Vendedor,0
9,5,30,5512.5,5,Vendedor,0
9,5,30,5512.5,5,Vendedor,0
9,5,30,5512.5,5,Vendedor,0
9,5,30,5512.5,5,Vendedor,0
9,5,30,5513,5,Vendedor,0
9,5,30,5513,5,Vendedor,0
9,5,30,5513,5,Vendedor,0
9,5,30,5513,5,Vendedor,0
9,5,30,5513,5,Vendedor,0
9,5,30,5513,5,Vendedor,0
9,5,30,5513,5,Vendedor,0
9,5,30,5513,5,Vendedor,0
9,5,30,5513,5,Vendedor,0
9,5,30,5514,5,Comprador,0
9,5,31,5509.5,5,Comprador,0
9,5,31,5509.5,5,Comprador,0
9,5,32,5508.5,5,Vendedor,0
9,5,33,5508,5,Comprador,0
9,5,33,5508,5,Comprador,0
9,5,33,5508,5,Comprador,0
9,5,33,5507.5,5,Comprador,0
9,5,33,5507.5,5,Comprador,0
9,5,33,5507.5,5,Comprador,0
9,5,33,5507,5,Vendedor,1
9,5,33,5507.5,5,Vendedor,0
9,5,33,5507.5,5,Vendedor,0
9,5,33,5507.5,5,Vendedor,0
9,5,33,5507.5,5,Vendedor,0
9,5,33,5507.5,5,Vendedor,0
9,5,33,5508,5,Comprador,0
9,5,33,5508,5,Vendedor,0
9,5,34,5507.5,5,Comprador,1
9,5,34,5507.5,5,Comprador,1
9,5,34,5507,65,Comprador,1
9,5,34,5507,5,Comprador,1
9,5,34,5507,5,Comprador,1
9,5,34,5507,5,Vendedor,1
9,5,34,5507,5,Vendedor,1
9,5,34,5507,5,Vendedor,1
9,5,34,5507,5,Vendedor,1
9,5,34,5507,5,Vendedor,1
9,5,34,5507.5,5,Vendedor,1
9,5,35,5507.5,5,Comprador,1
9,5,35,5507.5,5,Comprador,1
9,5,35,5507,5,Vendedor,1
9,5,36,5507.5,5,Comprador,1
9,5,36,5507.5,5,Comprador,1
9,5,36,5507.5,5,Comprador,1
9,5,37,5507.5,5,Comprador,1
9,5,37,5507,5,Vendedor,1
9,5,37,5507.5,5,Comprador,1
9,5,37,5507.5,5,Comprador,1
9,5,37,5507.5,5,Comprador,1
9,5,38,5507.5,5,Comprador,1
9,5,38,5507,5,Vendedor,1
9,5,38,5507.5,5,Comprador,1
9,5,38,5507.5,5,Comprador,1
9,5,38,5507.5,5,Comprador,1
9,5,39,5507.5,5,Vendedor,1
9,5,39,5507.5,5,Vendedor,1
9,5,39,5508,5,Vendedor,1
9,5,40,5507.5,5,Comprador,1
9,5,40,5507,5,Vendedor,1
9,5,40,5507,5,Vendedor,1
9,5,40,5508,5,Comprador,1
9,5,40,5508,5,Comprador,1
9,5,40,5507.5,5,Vendedor,1
9,5,40,5507.5,5,Vendedor,1
9,5,41,5507.5,5,Comprador,1
9,5,41,5507,5,Vendedor,1
9,5,41,5507,5,Vendedor,1
9,5,42,5508,5,Comprador,1
9,5,42,5507,5,Vendedor,1
9,5,43,5511.5,5,Comprador,0
9,5,43,5509.5,5,Vendedor,0
9,5,43,5509.5,5,Vendedor,0
9,5,43,5510,5,Vendedor,0
9,5,43,5510.5,5,Vendedor,0
9,5,43,5511,5,Vendedor,0
9,5,43,5511.5,5,Vendedor,0
9,5,43,5512,5,Vendedor,0
9,5,43,5512,5,Comprador,0
9,5,43,5511.5,5,Comprador,0
9,5,43,5511.5,5,Comprador,0
9,5,43,5511.5,5,Comprador,0
9,5,43,5511,5,Comprador,0
9,5,43,5511,5,Comprador,0
9,5,43,5510.5,5,Comprador,0
9,5,43,5509,5,Vendedor,1
9,5,43,5509.5,5,Vendedor,0
9,5,43,5510.5,5,Comprador,0
9,5,43,5510.5,5,Comprador,0
9,5,43,5510.5,5,Comprador,0
9,5,43,5510.5,5,Comprador,0
9,5,43,5509,5,Vendedor,1
9,5,43,5509,5,Vendedor,1
9,5,43,5509,5,Vendedor,1
9,5,43,5509.5,5,Vendedor,0
9,5,43,5510,5,Comprador,0
9,5,43,5510,5,Comprador,0
9,5,43,5510,5,Comprador,0
9,5,43,5510,5,Comprador,0
9,5,43,5510,5,Comprador,0
9,5,43,5509.5,5,Vendedor,0
9,5,43,5509.5,5,Vendedor,0
9,5,43,5510,5,Comprador,0
9,5,43,5509.5,5,Comprador,0
9,5,43,5509,5,Vendedor,1
9,5,43,5509.5,5,Comprador,0
9,5,43,5509.5,5,Comprador,0
9,5,43,5509.5,5,Comprador,0
9,5,43,5509.5,5,Comprador,0
9,5,43,5509,5,Comprador,1
9,5,43,5509,5,Vendedor,1
9,5,43,5509.5,5,Comprador,0
9,5,43,5509,5,Vendedor,1
9,5,43,5509,5,Vendedor,1
9,5,43,5509,5,Vendedor,1
9,5,43,5509.5,5,Comprador,0
9,5,43,5509,5,Comprador,1
9,5,43,5509,5,Comprador,1
9,5,43,5508.5,5,Vendedor,1
9,5,43,5508.5,5,Vendedor,1
9,5,43,5509,5,Comprador,1
9,5,43,5509,5,Comprador,1
9,5,43,5508.5,5,Vendedor,1
9,5,43,5508.5,5,Comprador,1
9,5,43,5508.5,5,Comprador,1
9,5,43,5508.5,5,Comprador,1
9,5,43,5508.5,5,Comprador,1
9,5,43,5508.5,5,Comprador,1
9,5,43,5508.5,5,Comprador,1
9,5,43,5508.5,5,Comprador,1
9,5,43,5508.5,5,Comprador,1
9,5,43,5508,5,Comprador,1
9,5,43,5508,5,Comprador,1
9,5,43,5507.5,5,Vendedor,1
9,5,43,5507.5,5,Vendedor,1
9,5,43,5507.5,5,Vendedor,1
9,5,44,5511.5,5,Comprador,0
9,5,44,5512,5,Comprador,0
9,5,44,5511.5,5,Comprador,0
9,5,44,5511.5,5,Comprador,0
9,5,44,5511,5,Vendedor,0
9,5,44,5511.5,5,Comprador,0
9,5,44,5511.5,5,Comprador,0
9,5,44,5511.5,5,Comprador,0
9,5,44,5511.5,5,Comprador,0
9,5,44,5511.5,5,Comprador,0
9,5,44,5511,5,Vendedor,0
9,5,45,5512,5,Comprador,0
9,5,45,5511.5,5,Vendedor,0
9,5,45,5511.5,5,Vendedor,0
9,5,45,5512,5,Comprador,0
9,5,45,5512,5,Comprador,0
9,5,46,5512,5,Comprador,0
9,5,46,5512,5,Vendedor,0
9,5,46,5512,5,Vendedor,0
9,5,46,5512.5,5,Comprador,0
9,5,46,5512.5,5,Comprador,0
9,5,46,5512.5,5,Comprador,0
9,5,46,5512.5,5,Comprador,0
9,5,48,5512,5,Vendedor,0
9,5,48,5512,5,Vendedor,0
9,5,48,5512,5,Vendedor,0
9,5,48,5512.5,5,Vendedor,0
9,5,48,5512.5,5,Vendedor,0
9,5,48,5512,5,Comprador,0
9,5,48,5512,5,Comprador,0
9,5,48,5512,5,Comprador,0
9,5,48,5512,5,Comprador,0
9,5,48,5512,5,Comprador,0
9,5,48,5512,5,Comprador,0
9,5,48,5511.5,5,Comprador,0
9,5,48,5511.5,5,Comprador,0
9,5,48,5511.5,5,Comprador,0
9,5,49,5512,5,Vendedor,0
9,5,49,5512,5,Vendedor,0
9,5,49,5512.5,5,Comprador,0
9,5,49,5512,5,Vendedor,0
9,5,50,5512,5,Vendedor,0
9,5,50,5512,5,Vendedor,0
9,5,52,5512,5,Comprador,0
9,5,52,5512,5,Vendedor,0
9,5,52,5512,5,Vendedor,0
9,5,52,5512,5,Vendedor,0
9,5,53,5512,5,Vendedor,1
9,5,55,5511.5,5,Vendedor,1
9,5,56,5511.5,5,Vendedor,1
9,5,56,5511.5,5,Comprador,1
9,5,56,5511.5,5,Comprador,1
9,5,56,5511.5,20,Vendedor,1
9,5,56,5511.5,5,Vendedor,1
9,5,56,5511.5,5,Vendedor,1
9,5,56,5511.5,5,Vendedor,1
9,5,56,5511.5,30,Vendedor,1
9,5,56,5511.5,10,Vendedor,1
9,5,56,5511.5,5,Vendedor,1
9,5,56,5511.5,5,Vendedor,1
9,5,57,5511.5,5,Comprador,1
9,5,57,5511.5,5,Comprador,1
9,5,57,5511,5,Vendedor,1
9,5,57,5511,5,Vendedor,1
9,5,58,5512,5,Comprador,1
9,5,59,5512.5,5,Comprador,1
9,5,59,5512.5,5,Comprador,1
9,5,59,5512.5,5,Comprador,1
9,5,59,5512.5,5,Comprador,1
9,6,1,5512,5,Vendedor,1
9,6,1,5512.5,5,Vendedor,1
9,6,2,5512,5,Comprador,1
9,6,3,5511,5,Comprador,1
9,6,3,5511,5,Comprador,1
9,6,3,5511,5,Comprador,1
9,6,3,5511,5,Vendedor,1
9,6,3,5511,5,Vendedor,1
9,6,3,5511,5,Vendedor,1
9,6,3,5511,5,Vendedor,1
9,6,3,5511,5,Vendedor,1
9,6,3,5511.5,30,Vendedor,1
9,6,3,5511.5,5,Vendedor,1
9,6,3,5511.5,5,Vendedor,1
9,6,3,5511.5,5,Vendedor,1
9,6,3,5511.5,5,Vendedor,1
9,6,7,5511.5,5,Comprador,1
9,6,10,5512,5,Vendedor,1
9,6,10,5512,5,Vendedor,1
9,6,11,5512.5,5,Comprador,1
9,6,11,5512.5,5,Comprador,1
9,6,11,5512.5,5,Comprador,1
9,6,12,5513,5,Vendedor,1
9,6,12,5513,5,Comprador,1
9,6,12,5513,5,Comprador,1
9,6,13,5512.5,5,Vendedor,1
9,6,23,5513,5,Comprador,1
9,6,30,5513,5,Comprador,1
9,6,30,5513,5,Comprador,1
9,6,30,5513,5,Comprador,1
9,6,30,5513,5,Comprador,1
9,6,30,5512.5,5,Vendedor,1
9,6,30,5512.5,5,Comprador,1
9,6,30,5512.5,5,Comprador,1
9,6,30,5512.5,5,Comprador,1
9,6,31,5514.5,5,Comprador,0
9,6,31,5514,5,Comprador,1
9,6,31,5514,5,Comprador,1
9,6,31,5513.5,5,Vendedor,1
9,6,31,5513,10,Vendedor,1
9,6,31,5513.5,5,Comprador,1
9,6,31,5513.5,5,Comprador,1
9,6,31,5513,15,Vendedor,1
9,6,31,5513,10,Vendedor,1
9,6,31,5513,10,Vendedor,1
9,6,31,5513,5,Vendedor,1
9,6,31,5513,5,Comprador,1
9,6,31,5513,5,Comprador,1
9,6,31,5513,5,Comprador,1
9,6,31,5513,5,Comprador,1
9,6,31,5513,5,Comprador,1
9,6,32,5514,5,Comprador,1
9,6,32,5514.5,5,Comprador,0
9,6,32,5514.5,5,Comprador,0
9,6,33,5514.5,5,Comprador,0
9,6,33,5514.5,5,Comprador,0
9,6,33,5514.5,5,Comprador,0
9,6,33,5514.5,5,Comprador,0
9,6,36,5513,5,Vendedor,1
9,6,36,5513,5,Comprador,1
